Team,,,,,,,,,,,,,,,,,,,,,,
Efan,Ekoku,,F,,4,-2,,,1,,1,,,1,,,,,2,,,
Mark,Kennedy,,DF,,-1,1,,1,,,,1,,,,-1,-1,-1,2,,,
Carl,Cort,,F,,3,-2,,,,1,,,,,,,,,2,,,
Carl,Leaburn,,F,,-2,2,,,,,1,,,,,-1,-1,1,2,,,
Neal,Ardley,,MF,,-2,1,,,,,,1,,,,-1,-1,-1,3,,,
Neil,Sullivan,,GK,,,,,,,,,,,,,,,,6,5,3,1
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Manchester United,Red Devils,2014 EPL,ManchesterU.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Johnny,Evans,,DF,6,-2,-2,,,,1,1,,,1,1,-1,-1,,3,,,
Phil,Jones,,DF,4,-2,-2,,1,,,1,1,,1,1,-1,-1,,3,,,
Ander,Herrera,,MF,21,2,2,1,1,,1,1,,,1,1,,,,4,,,
Robin,Van Persie,,F,20,3,1,2,,,1,1,1,,1,1,,,,4,,,
Wayne,Rooney,x,F,10,3,2,2,,1,1,1,1,,1,1,,,1,5,,,
Antonio,Valencia,,MF,25,-2,1,,2,1,1,1,,,1,1,-1,-1,,5,,,
Juan,Mata,,MF,8,3,1,,,2,1,1,,,1,1,,,,5,,,
Chris,Smalling,,DF,12,2,-2,,1,1,1,1,,,1,,1,,1,4,,,
Ashley,Young,,MF,18,1,2,,1,,,,1,1,1,1,,,,4,,,
Daley,Blind,,DF,17,1,1,,1,,,1,1,1,1,,,,,4,,,
Angel,Di Maria,,MF,7,1,3,1,,2,1,1,1,,1,1,,,,4,,,
Radamel,Falcao,,F,9,2,2,1,,,1,1,1,,,1,,,,4,,,
Marcos,Rojo,,DF,5,-2,-2,,,,,1,,1,1,,-1,-1,,3,,,
Michael,Carrick,,MF,16,1,1,,,1,,1,1,1,1,,,,,3,,,
Luke,Shaw,,DF,3,-2,-2,,,,,1,1,1,1,,-1,-1,1,3,,,
Patrick,McNair,,DF,33,-2,-2,,,,1,1,,,1,,-1,-1,,3,,,
Adnan,Januzaj,,DF,11,-2,-2,,,,1,1,1,,,,-1,-1,,3,,,
Marouane,Fellaini,,MF,31,2,-1,1,1,,1,1,,,1,1,1,,1,4,,,
James,Wilson,,F,49,1,-2,,,,1,1,,,,,,,,3,,,
Rafael,Pereira da Silva,,DF,2,-2,1,,,,1,1,1,,1,,-1,-1,,2,,,
Tyler,Blackett,,DF,42,-2,-2,,,,,1,1,1,,,-1,-1,1,2,,,
Darren,Fletcher,,MF,24,-2,-2,,,,,1,1,,1,,-1,-1,,2,,,
David,DeGea,,GK,1,,,,,,,,,,,,,,,5,3,4,5
Victor,Valdes,,GK,32,,,,,,,,,,,,,,,2,3,3,3
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Blues,2014 EPL,Chelsea.jpg,,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Eden,Hazard,,MF,10,3,2,2,,1,1,1,1,,1,1,1,,,5,,,
Cesc,Fabregas,,F,4,1,4,1,1,2,1,1,1,,1,1,,,1,5,,,
Nemanja,Matic,,MF,21,-1,1,,2,1,1,1,1,1,,1,,,1,5,,,
Branislav,Ivanovic,,DF,2,1,1,1,2,,1,1,1,1,1,1,,,1,5,,,
John,Terry,x,DF,26,1,-2,,1,1,,,1,1,1,1,,,,5,,,
Willian,Borges da Silva,,MF,22,1,1,1,,1,1,1,1,,1,1,,,,5,,,
Gary,Cahill,,DF,24,-1,-2,,1,1,,1,1,1,1,1,,,,5,,,
Diego,Costa,,F,19,5,1,2,,,1,1,1,,1,1,1,,,4,,,
Cesar,Azpilicueta,,DF,28,-2,1,,1,2,,1,1,1,1,1,-1,-1,1,4,,,
Oscar,dos Santos Emboaba,,MF,8,2,2,2,1,,1,1,1,,1,1,,,,4,,,
Didier,Drogba,,F,11,1,-2,1,,,1,1,1,,1,1,,,,4,,,
Ramires,Santos do Nascimento,,MF,7,1,2,,,,1,1,1,1,1,,,,,3,,,
Loic,Remy,,MF,18,3,-2,,,,1,1,1,,,1,,,,3,,,
John,Obi Mikel,,MF,12,-2,1,,,1,1,1,1,1,,,-1,-1,,3,,,
Filipe,Luis,,DF,3,-2,-2,,,,,1,1,1,1,,-1,-1,,3,,,
Andre,Schurrle,,MF,14,2,-2,,,,1,1,1,,1,1,,,,3,,,
Kurt,Zouma,,DF,15,-2,-2,,,,,1,1,1,1,,-1,-1,,3,,,
Petr,Cech,,GK,1,,,,,,,,,,,,,,,2,5,3,4
Thibaut,Courtois,,GK,13,,,,,,,,,,,,,,,4,4,2,3
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Kakegawa,Reds,Anime High School,Kakegawa.jpg,FourThreeThree,2,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Kenji,Shiraishi,,GK,1,,,,,,,,,,,,,,,6,4,3,5
Tsuyhoshi,Akahori,,DF,2,1,1,,2,1,,1,1,1,1,,1,,,6,,,
Tom,Hattori,,DF,3,-1,-1,,,1,,,1,1,,,,,,6,,,
Shinichi,Nitta,,DF,4,,1,,1,1,1,1,,,1,,,,,6,,,
Dick,Yano,,DF,5,,1,,1,,,,1,1,,,,,,6,,,
Atsushi,Kamiya,x,MF,7,2,2,1,,1,,1,1,1,1,1,,,1,6,,,
Shigeki,Otsuka,,MF,6,,1,,,,,,1,1,1,,,,,6,,,
Kazuhiro,Hiramatsu,,F,9,2,3,1,,1,1,1,,,1,1,,1,,6,,,
Keigo,Mahori,,MF,11,2,1,1,,,1,1,,,1,,,2,,6,,,
Toshihiko,Tanaka,,F,10,4,2,3,,1,1,1,1,,1,1,,1,,6,,,
Sasaki,Yutaka,,F,8,1,1,,,,1,1,,,1,,,,,6,,,
Alan,Allen,,GK,12,,,,,,,,,,,,,,,6,2,2,2
Bo,Ishibashi,,DF,13,,,,,1,,1,1,1,,,,,,6,,,
Carl,Carlson,,DF,14,-2,-2,,,,,,,,,,,,,6,,,
Frank,Arisaka,,MF,15,-2,-2,,,,,,,,,,,,,6,,,
Todd,Toddson,,MF,16,-2,-2,,,,,,,,,,,,,6,,,
Doug,Maino,,F,17,-2,-2,,,,,,,,,,,,,6,,,
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Nankatsu Dream,Whites,Anime High School,Nankatsu.jpg,FourThreeThree,2,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Genzo,Wakabayashi,,GK,1,,,,,,,,,,,,,,,6,5,5,4
Ryo,Ishizaki,,DF,14,1,1,,2,1,,,1,1,,1,,,-1,6,,,
Takeshi,Kishida,,DF,4,,,,1,,,,1,1,,,,,,6,,,
Shingo,Takasugi,,DF,6,1,1,,2,1,,,1,1,,,1,,,6,,,
Hanji,Urabe,,DF,5,1,,,2,1,,1,1,1,,,,,,6,,,
Taro,Misaki,,MF,11,2,4,2,,1,1,1,,,1,1,1,2,-1,6,,,
Mamoru,Izawa,,MF,8,2,2,1,,1,1,1,1,,1,,,,,6,,,
Tsubasa,Ozora,x,MF,10,5,3,3,,1,1,1,1,,1,1,,2,-1,6,,,
Teppei,Kisugi,,F,9,1,3,1,,,1,1,,,1,,,,,6,,,
Shun,Nitta,,F,12,3,1,1,,1,1,1,1,,,1,,1,,6,,,
Hajime,Taki,,F,7,1,3,1,,,1,1,,,1,,,,,6,,,
Yuzo,Morisaki,,GK,,,,,,,,,,,,,,,,6,4,3,3
Kenichi,Iwami,,MF,15,-1,-1,,,,,,,1,,,,,,6,,,
Hiroshi,Nagano,,F,3,,,,1,,,1,1,1,,,,,,6,,,
Masao,Nakayama,,DF,16,-1,-1,,,,,,1,1,,,,,,6,,,
Koji,Nishio,,DF,17,-2,-2,,,,,,1,,,,,,,6,,,
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Los Angeles,Aztecs,1977 NASL,Aztecs.jpg,FourFourThree,3,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Bernie,Fagan,,DF,,-2,-2,,,,,,1,1,,,-1,-1,,3,,,
Ron,Davies,,MF,,3,1,1,,,1,1,,,1,,,1,,4,,,
Phil,Beal,,DF,,2,-2,1,1,,,1,1,,1,,,,,4,,,
Terry,Mancini,,DF,,2,-2,1,1,1,1,,,,1,1,,,,5,,,
Bobby,McAlinden,,MF,,1,2,1,,,1,1,1,,,,,,,4,,,
Martin,Cohen,,MF,,-2,1,,,,,,1,1,1,,-1,-1,1,4,,,
Steven,David,,F,,5,2,2,,1,1,1,,,1,1,1,1,,4,,,
Bobby,Sibbald,,DF,,-2,2,,1,,,1,1,1,,,-1,-1,,4,,,
Des,Backos,,F,,2,2,1,,,1,,,1,1,,,,1,4,,,
John,Mason,,MF,,2,-2,,,1,,1,,,1,,,,,3,,,
Charlie,Cooke,,MF,,1,4,1,,1,1,1,,,1,1,,,,4,,,
Ane,Mihailovich,,MF,,2,-2,,,1,1,1,,,,,,,,3,,,
John,McGrane,,DF,,-2,-2,,,,,,1,1,,,-1,-1,,3,,,
George,Best,x,F,,3,4,3,,2,1,1,,,1,1,,1,,4,,,
Bill,Mishalow,,GK,,,,,,,,,,,,,,,,4,3,1,1
Bob,Rigby,,GK,,,,,,,,,,,,,,,,4,3,,2
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
New York,Cosmos,1977 NASL,Cosmos.jpg,,3,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Charlie,Aiktken,,DF,17,-2,1,,,,,1,,1,1,,-1,-1,,2,,,
Terry,Garbett,,MF,8,-2,-2,,1,,1,1,1,,,,-1,-1,,3,,,
Vito,Dimitrijevic,,MF,3,2,2,1,,1,1,1,1,,1,1,,,,4,,,
Ramon,Mifflin,,MF,15,-2,-2,,,,,,1,1,,,-1,-1,,4,,,
Pele,Arantes do Nascimento,x,F,10,3,1,2,,2,1,1,1,,1,1,1,1,,4,,,
Giorgio,Chinaglia,,F,9,4,3,2,,2,1,1,1,1,,1,1,1,,4,,,
Steven,Hunt,,F,11,2,3,1,,1,,,,1,1,1,,1,,4,,,
Nelsi,Morais,,DF,14,-2,1,,1,,1,1,,1,,,-1,-1,1,4,,,
Werner,Roth,,DF,4,1,1,1,2,,,1,1,1,,1,,,1,4,,,
Tony,Field,,F,7,2,3,1,,1,1,,,,1,1,,1,,3,,,
Jomo,Sono,,MF,22,,-2,,,1,,1,,,1,,,,,3,,,
Franz,Beckenbauer,,MF,6,2,2,2,1,1,1,1,,,1,1,,1,,3,,,
Carlos,Alberto,,DF,25,-2,3,,,,1,,,,1,1,-1,-1,,2,,,
Bob,Smith,,DF,12,1,-2,,,,,1,1,1,,,,,,3,,,
Mike,Dillon,,DF,20,,-2,,,,1,,1,,1,,-1,-1,,4,,,
Shep,Messing,,GK,1,,,,,,,,,,,,,,,4,4,2,2
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
DC United,Eagles,2018 MLS,DCUnited.jpg,,3,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Luciano,Acosta,,F,,3,5,2,,2,1,1,1,,,1,,,,5,,,
Yamil,Asad,,MF,,3,2,1,,1,1,1,1,,,1,,,,5,,,
Steve,Birnbaum,,DF,,1,-2,,2,1,,,1,1,1,1,,,,5,,,
Paul,Arriola,,MF,,3,2,1,,,1,1,1,,,,,,1,4,,,
Joseph,Morais,,DF,,-2,,,1,1,,1,1,1,1,,-1,-1,1,5,,,
Wayne,Rooney,,F,,5,3,2,,2,1,1,1,,1,1,,2,,4,,,
Russell,Canouse,,MF,,1,-2,,1,,1,1,1,,1,,,,,4,,,
Frederic,Brilliant,,DF,,,,,1,,1,,,1,1,,,,,4,,,
Zoltan,Stieber,,MF,,2,2,1,,,1,1,,,,,,,,4,,,
Junior,Moreno,,MF,,-2,1,,1,,1,1,,,,,-1,-1,,4,,,
Darren,Mattocks,,MF,,4,-2,1,,,1,1,1,,,,,,,3,,,
Christopher,Durkin,,MF,,-2,-2,,,,,1,,1,1,,-1,-1,,3,,,
Oniel,Fisher,,DF,,1,1,,,,,1,,1,1,,,,,4,,,
Uliseses,Sebura,,MF,,1,1,,,,1,,1,,,,,,,4,,,
Nick,Delon,,DF,,1,1,,,,1,1,,1,1,,,,,,,,
Kofi,Opare,,DF,,-2,-2,,,,,1,,1,1,,-1,-1,,,,,
David,Ousted,,GK,,,,,,,,,,,,,,,,,3,1,1
Bill,Hamid,,GK,,,,,,,,,,,,,,,,,4,4,5
Patrick,Mullins,,F,,-2,1,,,,1,1,,,,1,,-1,-1,,2,,
Ian,Harkes,,MF,,-2,-2,,,,,1,,,1,,-1,-1,,2,,,
Bruno,Miranda,,F,,-2,-2,,,,1,1,,,,,-1,-1,,2,,,
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Jocks,Jocks,Experiment,Jocks.jpg,,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Arbuck,Benson,,DF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Carl,Dixon,,DF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Edwin,Franks,,DF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Georgie,Houston,,DF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Igloo,Jackson,,MF,,5,5,3,,2,1,1,1,1,1,2,2,2,-1,6,,,
Manny,Norwich,,MF,,5,5,3,,2,1,1,1,1,1,2,2,2,-1,6,,,
Opie,Paxson,,MF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Quinton,Rodrigues,,MF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Steve,Tyson,,F,,5,5,3,,2,1,1,1,1,1,2,2,2,-1,6,,,
Ulysses,Volkswagon,,F,,5,5,3,,2,1,1,1,1,1,2,2,2,-1,6,,,
William,Xylophone,,MF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
York,Zakstok,,F,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Allen,Birk,,DF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
Cornelius,Delmonte,,GK,,,,,,,,,,,,,,,,6,5,5,5
Elephant,Federicks,,GK,,,,,,,,,,,,,,,,6,5,5,5
Gondola,Hensen,,MF,,5,5,3,,2,1,1,1,1,1,2,2,2,-1,6,,,
Ishmael,Jones,,F,,5,5,3,,2,1,1,1,1,1,2,2,2,-1,6,,,
Keller,Lewis,,DF,,5,5,,3,2,1,1,1,1,1,2,2,2,-1,6,,,
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Nerds,Nerds,Experiment,Nerds.jpg,,7,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Miguel,Nixon,,DF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Oliver,Paul,,DF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Quixotic,Rickshaw,,DF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Sam,Tiger,,DF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Ulrich,Voldemort,,MF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Weeks,Xavier,,MF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Youngton,Zebra,,MF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Almond,Bitter,,MF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Casey,Douglas,,F,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Eric,Fox,,F,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Gin,Hanks,,MF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Ian,Jerry,,F,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Kyle,Logan,,DF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Mickey,Nox,,GK,,,,,,,,,,,,,,,,6,,,
Onix,Peters,,GK,,,,,,,,,,,,,,,,6,,,
Quick,Rodent,,MF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Swift,Taylor,,F,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
Uncool,Violence,,DF,,-2,-2,,,,,,,,,,-1,-1,-1,6,,,
End,,,,,,,,,,,,,,,,,,,,,,
